SponsorInfo
Constituency: None"
"ID: 38-1/C-5
Name: Joseph Volpe
Title: Minister of Human Resources and Skills Development
Constituency: None"
"ID: 37-3/C-5
Name: Jacques Saada
Title: Leader of the Government in the House of Commons
Constituency: None"
"ID: 37-2/C-5
Name: David A Anderson
Title: Minister of the Environment
Constituency: None"
"ID: 37-1/C-5
Name: David A Anderson
Title: Minister of the Environment
Constituency: None"
"ID: 36-2/C-5
Name: John Manley
Title: Minister of Industry
Constituency: None"
"ID: 36-1/C-5
Name: John Manley
Title: Minister of Industry
Constituency: None"
"ID: 35-2/C-5
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-5
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-6
Name: Mona Fortier
Title: President of the Treasury Board
Constituency: None"
"ID: 43-2/C-6
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 43-1/C-6
Name: Marco Mendicino
Title: Minister of Immigration, Refugees and Citizenship
Constituency: None"
"ID: 42-1/C-6
Name: Ahmed Hussen
Title: Minister of Immigration, Refugees and Citizenship
Constituency: None"
"ID: 41-2/C-6
Name: John Baird
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 41-1/C-6
Name: Lisa Raitt
Title: Minister of Labour
Constituency: None"
"ID: 40-3/C-6
Name: Stockwell Day
Title: President of the Treasury Board
Constituency: None"
"ID: 40-2/C-6
Name: Leona Aglukkaq
Title: Minister of Health
Constituency: None"
"ID: 39-2/C-6
Name: Peter Van Loan
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 39-1/C-6
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 38-1/C-6
Name: Anne Mclellan
Title: Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 37-3/C-6
Name: Pierre Pettigrew
Title: Minister of Health
Constituency: None"
"ID: 37-2/C-6
Name: Robert D Nault
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-1/C-6
Name: John Manley
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 36-2/C-6
Name: John Manley
Title: Minister of Industry
Constituency: None"
"ID: 36-1/C-6
Name: Jane Stewart
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 35-2/C-6
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-6
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-7
Name: Mark Holland
Title: Leader of the Government in the House of Commons
Constituency: None"
"ID: 43-2/C-7
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 43-1/C-7
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 42-1/C-7
Name: Scott Brison
Title: President of the Treasury Board
Constituency: None"
"ID: 41-2/C-7
Name: Shelly Glover
Title: Minister of Canadian Heritage and Official Languages
Constituency: None"
"ID: 41-1/C-7
Name: Tim Uppal
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-3/C-7
Name: Stockwell Day
Title: President of the Treasury Board
Constituency: None"
"ID: 40-2/C-7
Name: John Baird
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 39-2/C-7
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 39-1/C-7
Name: Gordon Oconnor
Title: Minister of National Defence
Constituency: None"
"ID: 38-1/C-7
Name: Stephane Dion
Title: Minister of the Environment
Constituency: None"
"ID: 37-3/C-7
Name: Tony Valeri
Title: Minister of Transport
Constituency: None"
"ID: 37-2/C-7
Name: Robert D Nault
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-1/C-7
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 36-2/C-7
Name: Lawrence Macaulay
Title: Solicitor General of Canada
Constituency: None"
"ID: 36-1/C-7
Name: Sheila Copps
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 35-2/C-7
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-7
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-8
Name: Chrystia Freeland
Title: Deputy Prime Minister and Minister of Finance
Constituency: None"
"ID: 43-2/C-8
Name: Marco Mendicino
Title: Minister of Immigration, Refugees and Citizenship
Constituency: None"
"ID: 43-1/C-8
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 42-1/C-8
Name: Scott Brison
Title: President of the Treasury Board
Constituency: None"
"ID: 41-2/C-8
Name: James Moore
Title: Minister of Industry
Constituency: None"
"ID: 41-1/C-8
Name: Tony Clement
Title: President of the Treasury Board
Constituency: None"
"ID: 40-3/C-8
Name: Peter Van Loan
Title: Minister of International Trade
Constituency: None"
"ID: 40-2/C-8
Name: Chuck Strahl
Title: Minister of Indian Affairs and Northern Development and Federal Interlocutor for Métis and Non-Status Indians
Constituency: None"
"ID: 39-2/C-8
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 39-1/C-8
Name: John Baird
Title: President of the Treasury Board
Constituency: None"
"ID: 38-1/C-8
Name: Reg Alcock
Title: President of the Treasury Board
Constituency: None"
"ID: 37-3/C-8
Name: Helene Scherrer
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 37-2/C-8
Name: Anne Mclellan
Title: Minister of Health
Constituency: None"
"ID: 37-1/C-8
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 36-2/C-8
Name: Sheila Copps
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 36-1/C-8
Name: Jane Stewart
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 35-2/C-8
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-8
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-9
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 43-2/C-9
Name: Chrystia Freeland
Title: Minister of Finance
Constituency: None"
"ID: 43-1/C-9
Name: Francois Philippe Champagne
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 42-1/C-9
Name: Scott Brison
Title: President of the Treasury Board
Constituency: None"
"ID: 41-2/C-9
Name: Bernard Valcourt
Title: Minister of Aboriginal Affairs and Northern Development
Constituency: None"
"ID: 41-1/C-9
Name: Tony Clement
Title: President of the Treasury Board
Constituency: None"
"ID: 40-3/C-9
Name: Jim Flaherty
Title: Minister of Finance
Constituency: None"
"ID: 40-2/C-9
Name: John Baird
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 39-2/C-9
Name: Maxime Bernier
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 39-1/C-9
Name: Vic Toews
Title: Minister of Justice
Constituency: None"
"ID: 38-1/C-9
Name: Jacques Saada
Title: Minister of the Economic Development Agency of Canada for the Regions of Quebec
Constituency: None"
"ID: 37-3/C-9
Name: Lucienne Robillard
Title: Minister of Industry
Constituency: None"
"ID: 37-2/C-9
Name: David A Anderson
Title: Minister of the Environment
Constituency: None"
"ID: 37-1/C-9
Name: Don Boudria
Title: Leader of the Government in the House of Commons
Constituency: None"
"ID: 36-2/C-9
Name: Robert D Nault
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 36-1/C-9
Name: David Collenette
Title: Minister of Transport
Constituency: None"
"ID: 35-2/C-9
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-9
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-10
Name: Jean Yves Duclos
Title: Minister of Health
Constituency: None"
"ID: 43-2/C-10
Name: Steven Guilbeault
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 43-1/C-10
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 42-1/C-10
Name: Marc Garneau
Title: Minister of Transport
Constituency: None"
"ID: 41-2/C-10
Name: Peter Gordon Mackay
Title: Minister of Justice
Constituency: None"
"ID: 41-1/C-10
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 40-3/C-10
Name: Steven Fletcher
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-2/C-10
Name: Jim Flaherty
Title: Minister of Finance
Constituency: None"
"ID: 39-2/C-10
Name: Jim Flaherty
Title: Minister of Finance
Constituency: None"
"ID: 39-1/C-10
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 38-1/C-10
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-3/C-10
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-2/C-10
Name: Martin Cauchon
Title: Minister of Justice
Constituency: None"
"ID: 37-1/C-10
Name: Sheila Copps
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 36-2/C-10
Name: Alfonso L Gagliano
Title: Minister of Public Works and Government Services
Constituency: None"
"ID: 36-1/C-10
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 35-2/C-10
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-10
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 37-2/C-10A
Name: Martin Cauchon
Title: Minister of Justice
Constituency: None"
"ID: 37-2/C-10B
Name: Martin Cauchon
Title: Minister of Justice
Constituency: None"
"ID: 44-1/C-11
Name: Pablo Rodriguez
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 43-2/C-11
Name: Navdeep Bains
Title: Minister of Innovation, Science and Industry
Constituency: None"
"ID: 43-1/C-11
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 42-1/C-11
Name: Navdeep Bains
Title: Minister of Innovation, Science and Economic Development
Constituency: None"
"ID: 41-2/C-11
Name: Erin Otoole
Title: Minister of Veterans Affairs
Constituency: None"
"ID: 41-1/C-11
Name: Christian Paradis
Title: Minister of Industry and Minister of State (Agriculture)
Constituency: None"
"ID: 40-3/C-11
Name: Jason Kenney
Title: Minister of Citizenship, Immigration and Multiculturalism
Constituency: None"
"ID: 40-2/C-11
Name: Leona Aglukkaq
Title: Minister of Health
Constituency: None"
"ID: 39-2/C-11
Name: Chuck Strahl
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 39-1/C-11
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 38-1/C-11
Name: Reg Alcock
Title: President of the Treasury Board
Constituency: None"
"ID: 37-3/C-11
Name: Andy Mitchell
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-2/C-11
Name: Sheila Copps
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 37-1/C-11
Name: Elinor Caplan
Title: Minister of Citizenship and Immigration
Constituency: None"
"ID: 36-2/C-11
Name: Ralph Goodale
Title: Minister of Natural Resources
Constituency: None"
"ID: 36-1/C-11
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 35-2/C-11
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-11
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-12
Name: Kamal Khera
Title: Minister of Seniors
Constituency: None"
"ID: 43-2/C-12
Name: Jonathan Wilkinson
Title: Minister of Environment and Climate Change
Constituency: None"
"ID: 43-1/C-12
Name: Bill Morneau
Title: Minister of Finance
Constituency: None"
"ID: 42-1/C-12
Name: Seamus Oregan
Title: Minister of Veterans Affairs
Constituency: None"
"ID: 41-2/C-12
Name: Steven Blaney
Title: Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 41-1/C-12
Name: Christian Paradis
Title: Minister of Industry and Minister of State (Agriculture)
Constituency: None"
"ID: 40-3/C-12
Name: Steven Fletcher
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-2/C-12
Name: Vic Toews
Title: President of the Treasury Board
Constituency: None"
"ID: 39-2/C-12
Name: Jean Pierre Blackburn
Title: Minister of Labour
Constituency: None"
"ID: 39-1/C-12
Name: Stockwell Day
Title: Minister of Public Safety
Constituency: None"
"ID: 38-1/C-12
Name: Ujjal Dosanjh
Title: Minister of Health
Constituency: None"
"ID: 37-3/C-12
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-2/C-12
Name: Sheila Copps
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 37-1/C-12
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 36-2/C-12
Name: Claudette Bradshaw
Title: Minister of Labour
Constituency: None"
"ID: 36-1/C-12
Name: Andy Scott
Title: Solicitor General of Canada
Constituency: None"
"ID: 35-2/C-12
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-12
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-13
Name: Ginette Petitpas Taylor
Title: Minister of Official Languages
Constituency: None"
"ID: 43-2/C-13
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 43-1/C-13
Name: Bill Morneau
Title: Minister of Finance
Constituency: None"
"ID: 42-1/C-13
Name: Chrystia Freeland
Title: Minister of International Trade
Constituency: None"
"ID: 41-2/C-13
Name: Peter Gordon Mackay
Title: Minister of Justice
Constituency: None"
"ID: 41-1/C-13
Name: Jim Flaherty
Title: Minister of Finance
Constituency: None"
"ID: 40-3/C-13
Name: Diane Finley
Title: Minister of Human Resources and Skills Development
Constituency: None"
"ID: 40-2/C-13
Name: Gerry Ritz
Title: Minister of Agriculture and Agri-Food
Constituency: None"
"ID: 39-2/C-13
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 39-1/C-13
Name: Jim Flaherty
Title: Minister of Finance
Constituency: None"
"ID: 38-1/C-13
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-3/C-13
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-2/C-13
Name: Anne Mclellan
Title: Minister of Health
Constituency: None"
"ID: 37-1/C-13
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 36-2/C-13
Name: Allan Rock
Title: Minister of Health
Constituency: None"
"ID: 36-1/C-13
Name: Don Boudria
Title: Minister of State and Leader of the Government in the House of Commons
Constituency: None"
"ID: 35-2/C-13
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-13
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-14
Name: Dominic Leblanc
Title: Minister of Intergovernmental Affairs, Infrastructure and Communities
Constituency: None"
"ID: 43-2/C-14
Name: Chrystia Freeland
Title: Deputy Prime Minister and Minister of Finance
Constituency: None"
"ID: 43-1/C-14
Name: Bill Morneau
Title: Minister of Finance
Constituency: None"
"ID: 42-1/C-14
Name: Jody Wilson Raybould
Title: Minister of Justice
Constituency: None"
"ID: 41-2/C-14
Name: Peter Gordon Mackay
Title: Minister of Justice
Constituency: None"
"ID: 41-1/C-14
Name: Christian Paradis
Title: Minister of Industry and Minister of State (Agriculture)
Constituency: None"
"ID: 40-3/C-14
Name: Tony Clement
Title: Minister of Industry
Constituency: None"
"ID: 40-2/C-14
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 39-2/C-14
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 39-1/C-14
Name: Diane Finley
Title: Minister of Citizenship and Immigration
Constituency: None"
"ID: 38-1/C-14
Name: Andy Scott
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-3/C-14
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-2/C-14
Name: Herb Dhaliwal
Title: Minister of Natural Resources
Constituency: None"
"ID: 37-1/C-14
Name: David Collenette
Title: Minister of Transport
Constituency: None"
"ID: 36-2/C-14
Name: Jane Stewart
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 36-1/C-14
Name: Allan Rock
Title: Minister of Health
Constituency: None"
"ID: 35-2/C-14
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-14
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-15
Name: Mona Fortier
Title: President of the Treasury Board
Constituency: None"
"ID: 43-2/C-15
Name: David Lametti
Title: Minister of Justice
Constituency: None"
"ID: 43-1/C-15
Name: Carla Qualtrough
Title: Minister of Employment, Workforce Development and Disability Inclusion
Constituency: None"
"ID: 42-1/C-15
Name: Bill Morneau
Title: Minister of Finance
Constituency: None"
"ID: 41-2/C-15
Name: Bernard Valcourt
Title: Minister of Aboriginal Affairs and Northern Development
Constituency: None"
"ID: 41-1/C-15
Name: Peter Gordon Mackay
Title: Minister of National Defence
Constituency: None"
"ID: 40-3/C-15
Name: Christian Paradis
Title: Minister of Natural Resources
Constituency: None"
"ID: 40-2/C-15
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 39-2/C-15
Name: Gary Lunn
Title: Minister of Natural Resources
Constituency: None"
"ID: 39-1/C-15
Name: Chuck Strahl
Title: Minister of Agriculture and Agri-Food
Constituency: None"
"ID: 38-1/C-15
Name: Stephane Dion
Title: Minister of the Environment
Constituency: None"
"ID: 37-3/C-15
Name: Anne Mclellan
Title: Deputy Prime Minister and Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 37-2/C-15
Name: Allan Rock
Title: Minister of Industry
Constituency: None"
"ID: 37-1/C-15
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 36-2/C-15
Name: Lloyd Axworthy
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 36-1/C-15
Name: David Collenette
Title: Minister of Transport
Constituency: None"
"ID: 35-2/C-15
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-15
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 37-1/C-15A
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 37-1/C-15B
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 44-1/C-16
Name: Mona Fortier
Title: President of the Treasury Board
Constituency: None"
"ID: 43-2/C-16
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 43-1/C-16
Name: Marie Claude Bibeau
Title: Minister of Agriculture and Agri-Food
Constituency: None"
"ID: 42-1/C-16
Name: Jody Wilson Raybould
Title: Minister of Justice
Constituency: None"
"ID: 41-2/C-16
Name: Bernard Valcourt
Title: Minister of Aboriginal Affairs and Northern Development
Constituency: None"
"ID: 41-1/C-16
Name: Peter Gordon Mackay
Title: Minister of National Defence
Constituency: None"
"ID: 40-3/C-16
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 40-2/C-16
Name: Jim Prentice
Title: Minister of the Environment
Constituency: None"
"ID: 39-2/C-16
Name: Peter Van Loan
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 39-1/C-16
Name: Rob Nicholson
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 38-1/C-16
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-3/C-16
Name: Anne Mclellan
Title: Deputy Prime Minister and Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 37-2/C-16
Name: David Collenette
Title: Minister of Transport
Constituency: None"
"ID: 37-1/C-16
Name: Lawrence Macaulay
Title: Solicitor General of Canada
Constituency: None"
"ID: 36-2/C-16
Name: Elinor Caplan
Title: Minister of Citizenship and Immigration
Constituency: None"
"ID: 36-1/C-16
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 35-2/C-16
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-16
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-17
Name: Chrystia Freeland
Title: Deputy Prime Minister and Minister of Finance
Constituency: None"
"ID: 43-2/C-17
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 43-1/C-17
Name: Carla Qualtrough
Title: Minister of Employment, Workforce Development and Disability Inclusion
Constituency: None"
"ID: 42-1/C-17
Name: Carolyn Bennett
Title: Minister of Crown-Indigenous Relations
Constituency: None"
"ID: 41-2/C-17
Name: Rona Ambrose
Title: Minister of Health
Constituency: None"
"ID: 41-1/C-17
Name: Denis Lebel
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 40-3/C-17
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 40-2/C-17
Name: Jim Prentice
Title: Minister of the Environment
Constituency: None"
"ID: 39-2/C-17
Name: Diane Finley
Title: Minister of Citizenship and Immigration
Constituency: None"
"ID: 39-1/C-17
Name: Vic Toews
Title: Minister of Justice
Constituency: None"
"ID: 38-1/C-17
Name: Irwin Cotler
Title: Minister of Justice
Constituency: None"
"ID: 37-3/C-17
Name: Jacques Saada
Title: Leader of the Government in the House of Commons and Minister responsible for Democratic Reform
Constituency: None"
"ID: 37-2/C-17
Name: David Collenette
Title: Minister of Transport
Constituency: None"
"ID: 37-1/C-17
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 36-2/C-17
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 36-1/C-17
Name: John Manley
Title: Minister of Industry
Constituency: None"
"ID: 35-2/C-17
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-17
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-18
Name: Pablo Rodriguez
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 43-2/C-18
Name: Mary Ng
Title: Minister of Small Business, Export Promotion and International Trade
Constituency: None"
"ID: 43-1/C-18
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 42-1/C-18
Name: Catherine Mckenna
Title: Minister of Environment and Climate Change
Constituency: None"
"ID: 41-2/C-18
Name: Gerry Ritz
Title: Minister of Agriculture and Agri-Food
Constituency: None"
"ID: 41-1/C-18
Name: Gerry Ritz
Title: Minister of Agriculture and Agri-Food and Minister for the Canadian Wheat Board
Constituency: None"
"ID: 40-3/C-18
Name: Steven Fletcher
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-2/C-18
Name: Peter Van Loan
Title: Minister of Public Safety
Constituency: None"
"ID: 39-2/C-18
Name: Peter Van Loan
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 39-1/C-18
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 38-1/C-18
Name: Liza Frulla
Title: Minister of Canadian Heritage
Constituency: None"
"ID: 37-3/C-18
Name: Ralph Goodale
Title: Minister of Finance
Constituency: None"
"ID: 37-2/C-18
Name: Denis Coderre
Title: Minister of Citizenship and Immigration
Constituency: None"
"ID: 37-1/C-18
Name: Paul Martin
Title: Minister of Finance
Constituency: None"
"ID: 36-2/C-18
Name: Anne Mclellan
Title: Minister of Justice
Constituency: None"
"ID: 36-1/C-18
Name: Herb Dhaliwal
Title: Minister of National Revenue
Constituency: None"
"ID: 35-2/C-18
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-18
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 44-1/C-19
Name: Chrystia Freeland
Title: Deputy Prime Minister and Minister of Finance
Constituency: None"
"ID: 43-2/C-19
Name: Dominic Leblanc
Title: President of the Queen's Privy Council for Canada
Constituency: None"
"ID: 43-1/C-19
Name: Jean Yves Duclos
Title: President of the Treasury Board
Constituency: None"
"ID: 42-1/C-19
Name: Scott Brison
Title: President of the Treasury Board
Constituency: None"
"ID: 41-2/C-19
Name: Tony Clement
Title: President of the Treasury Board
Constituency: None"
"ID: 41-1/C-19
Name: Vic Toews
Title: Minister of Public Safety
Constituency: None"
"ID: 40-3/C-19
Name: Steven Fletcher
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-2/C-19
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 39-2/C-19
Name: Peter Van Loan
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 39-1/C-19
Name: Vic Toews
Title: Minister of Justice
Constituency: None"
"ID: 38-1/C-19
Name: David Emerson
Title: Minister of Industry
Constituency: None"
"ID: 37-3/C-19
Name: Anne Mclellan
Title: Deputy Prime Minister and Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 37-2/C-19
Name: Robert D Nault
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-1/C-19
Name: David A Anderson
Title: Minister of the Environment
Constituency: None"
"ID: 36-2/C-19
Name: Lloyd Axworthy
Title: Minister of Foreign Affairs
Constituency: None"
"ID: 36-1/C-19
Name: Lawrence Macaulay
Title: Minister of Labour
Constituency: None"
"ID: 35-2/C-19
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-19
Name: None
Title: None
Constituency: None"
"ID: 44-1/C-20
Name: Marco Mendicino
Title: Minister of Public Safety
Constituency: None"
"ID: 43-2/C-20
Name: Chrystia Freeland
Title: Deputy Prime Minister and Minister of Finance
Constituency: None"
"ID: 43-1/C-20
Name: Bill Morneau
Title: Minister of Finance
Constituency: None"
"ID: 42-1/C-20
Name: Scott Brison
Title: President of the Treasury Board
Constituency: None"
"ID: 41-2/C-20
Name: Ed Fast
Title: Minister of International Trade
Constituency: None"
"ID: 41-1/C-20
Name: Tim Uppal
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-3/C-20
Name: Chuck Strahl
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 40-2/C-20
Name: Lisa Raitt
Title: Minister of Natural Resources
Constituency: None"
"ID: 39-2/C-20
Name: Peter Van Loan
Title: Leader of the Government in the House of Commons and Minister for Democratic Reform
Constituency: None"
"ID: 39-1/C-20
Name: Lawrence Cannon
Title: Minister of Transport, Infrastructure and Communities
Constituency: None"
"ID: 38-1/C-20
Name: Andy Scott
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 37-3/C-20
Name: Jacques Saada
Title: Leader of the Government in the House of Commons and Minister responsible for Democratic Reform
Constituency: None"
"ID: 37-2/C-20
Name: Martin Cauchon
Title: Minister of Justice
Constituency: None"
"ID: 37-1/C-20
Name: Lucienne Robillard
Title: President of the Treasury Board
Constituency: None"
"ID: 36-2/C-20
Name: Stephane Dion
Title: Minister of Intergovernmental Affairs
Constituency: None"
"ID: 36-1/C-20
Name: John Manley
Title: Minister of Industry
Constituency: None"
"ID: 35-2/C-20
Name: None
Title: Member of Parliament
Constituency: None"
"ID: 35-1/C-20
Name: None
Title: None
Constituency: None"
"ID: 44-1/C-21
Name: Marco Mendicino
Title: Minister of Public Safety
Constituency: None"
"ID: 43-2/C-21
Name: Bill Blair
Title: Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 42-1/C-21
Name: Ralph Goodale
Title: Minister of Public Safety and Emergency Preparedness
Constituency: None"
"ID: 41-2/C-21
Name: Tony Clement
Title: President of the Treasury Board
Constituency: None"
"ID: 41-1/C-21
Name: Tim Uppal
Title: Minister of State (Democratic Reform)
Constituency: None"
"ID: 40-3/C-21
Name: Rob Nicholson
Title: Minister of Justice
Constituency: None"
"ID: 40-2/C-21
Name: Vic Toews
Title: President of the Treasury Board
Constituency: None"
"ID: 39-2/C-21
Name: Chuck Strahl
Title: Minister of Indian Affairs and Northern Development
Constituency: None"
"ID: 39-1/C-21
Name: Stockwell Day
Title: Minister of Public Safety
Constituency: None"
"ID: 38-1/C-21
Name: David Emerson
Title: Minister of Industry
Constituency: None"
"ID: 37-3/C-21
Name: Ralph Goodale
Title: Minister of Finance
Constituency: None"
"ID: 37-2/C-21
Name: Lucienne Robillard
Title: President of the Treasury Board
Constituency: None"
"ID: 37-1/C-21
Name: Lucienne Robillard
Title: President of the Treasury Board
Constituency: None"
"ID: 36-2/C-21
Name: Lucienne Robillard
Title: President of the Treasury Board
Constituency: None"
"ID: 36-1/C-21
Name: John Manley
